Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Kenya,KEN,185458125,0.706422445,2 female,19,secondary,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,199212845,1.880165464,1 male,37,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,yes,no,yes,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,155905913,1.767091855,1 male,29,completed tertiary or more,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,143441592,1.325318892,1 male,34,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,no,yes
Kenya,KEN,193727256,0.706422445,2 female,24,completed tertiary or more,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,no,yes
Kenya,KEN,168772052,0.336835013,1 male,22,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,198299252,0.428998769,1 male,28,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,133624901,1.191563065,1 male,31,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,yes,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,149345382,0.306013872,1 male,27,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,no,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,178602503,1.191563065,1 male,25,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,yes,yes,no,no,,,yes,yes,no,no,no,yes
Kenya,KEN,120876149,0.619734831,2 female,35,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,no,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,no,yes,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,197249178,0.449855787,2 female,25,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,127667435,0.306013872,1 male,36,secondary,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,yes,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,yes,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,186049203,0.441772964,1 male,27,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,no,no,yes,no,yes,no,no,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,139329906,0.449855787,2 female,26,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,133629921,0.306013872,1 male,28,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,no,,,,,yes,yes,no,yes,no,yes,yes,no,no,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,yes
Kenya,KEN,153510131,0.398964913,1 male,18,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,no,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,yes
Kenya,KEN,147551674,0.306013872,1 male,54,secondary,5 richest 20%,yes,yes,yes,yes,yes,(dk),no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,no,yes,yes,yes,yes
Kenya,KEN,169100334,0.306013872,2 female,32,completed primary or less,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,184455597,0.523258882,1 male,28,completed tertiary or more,5 richest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,yes,yes,yes,yes,no,no,no,no,(dk),no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,yes,no,,,,yes,no,no,yes,no,4 (refused),"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,no
Kenya,KEN,125422122,0.532832598,2 female,30,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,yes,yes,yes,no,no,yes,no,no,no,no,no,yes,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,no,no,yes,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,no,yes,yes,yes,yes
Kenya,KEN,168711040,0.50812846,1 male,32,completed primary or less,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,2 somewhat possible,1 savings,yes,no,no,no,no,yes,yes,no,no,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,yes
Kenya,KEN,131888277,0.406264506,2 female,24,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,116590153,0.812529011,2 female,17,secondary,3 middle 20%,no,no,no,no,,,no,,yes,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,142761178,1.0011063,1 male,35,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,159572663,1.140455344,1 male,60,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,3 not very possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,210301920,0.306013872,1 male,45,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,yes,2 somewhat possible,"2 family, relatives, or friends",(ref),,,,,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,156091625,1.625058022,2 female,19,secondary,2 second 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,yes,yes,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,177842777,0.306013872,2 female,29,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,yes,no,no,yes,yes,no,no,yes,no,3 not very possible,3 money from working or a loan from an employer,no,,,,,yes,yes,no,no,yes,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,111551808,2.280910688,1 male,55,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,yes,(dk),no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,yes,no,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,126401921,0.718585897,2 female,25,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,141574715,2.140014286,1 male,46,completed primary or less,2 second 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,2 somewhat possible,1 savings,no,,,,,yes,no,yes,yes,yes,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,166249096,0.441704928,1 male,34,completed primary or less,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,no,no,no,no,no,no,no,no,yes,no,yes,no,yes,yes,yes,3 not very possible,1 savings,no,,,,,no,,,,,no,,,,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,167985525,1.276180488,2 female,41,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,169409031,0.306013872,2 female,34,completed primary or less,3 middle 20%,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,187891645,0.726389563,2 female,54,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,163644674,1.009511304,2 female,68,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5 (dk),,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,127699336,0.319045122,2 female,38,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,no,no,yes,no,no,,,,,no,,,,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,138008135,1.852718772,2 female,25,secondary,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,yes,no,yes,yes,no,no,yes,no,no,yes,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,173581055,0.726909249,2 female,58,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,161678192,0.319045122,2 female,38,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,162016222,0.624650963,2 female,26,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,no,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,124779794,0.34681145,1 male,24,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,no,yes,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,167940044,1.42667619,1 male,45,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,168464283,0.441704928,1 male,30,secondary,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,yes,yes,no,no,no,yes,2 somewhat possible,1 savings,no,,,,,yes,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,121473440,0.706313652,2 female,22,secondary,3 middle 20%,yes,yes,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,yes,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,yes,no,yes,no,2 over time as needed,"3 this was your first account, and it was opened so you could receive payments from the government.",no,,,,yes,yes
Kenya,KEN,134200892,0.6936229,1 male,21,secondary,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,4 you get it some other way,no,no,no,no,yes,no,yes,no,no,no,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,188049636,0.306013872,1 male,29,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,4 not at all possible,,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,159497826,0.713848444,1 male,59,secondary,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,yes,no,yes,no,yes,no,no,yes,no,1 all of the money right away,"3 this was your first account, and it was opened so you could receive payments from an employer.",no,,,,,,no,,,,yes,yes
Kenya,KEN,118987570,0.463179693,2 female,27,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,yes,yes,yes,no,no,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,165944749,0.353156826,2 female,18,secondary,2 second 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,205867509,0.313312651,1 male,42,secondary,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,196267973,0.353156826,2 female,24,secondary,2 second 20%,yes,no,yes,no,,,no,,yes,yes,no,yes,no,yes,yes,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,no,,,,yes,no,no,no,yes,1 all of the money right away,4 (dk),no,,,,,,no,,,,yes,no
Kenya,KEN,189418623,0.674679759,2 female,29,completed primary or less,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,yes,1 one or two times per month,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,174889727,0.306013872,2 female,34,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,199570877,1.935852529,1 male,40,completed tertiary or more,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Kenya,KEN,202691629,0.626625302,1 male,40,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,140320378,0.353156826,2 female,17,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,yes,yes,no,no,yes,no,no,no,,,,,,,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,1 very possible,"2 family, relatives, or friends",yes,no,no,yes,yes,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,144132706,0.353156826,2 female,23,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
