Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Uganda,UGA,145394547,0.879695071,2 female,31,secondary,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,no,,4 you get it some other way,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,125613771,1.204076274,2 female,22,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,4 a credit card or borrowing from a formal financial institution,yes,yes,no,no,no,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,168465250,1.835169511,1 male,30,(rf),2 second 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,yes,yes,,,,,,,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,7 (dk),yes,yes,no,no,no,no,,,,,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,no
Uganda,UGA,174726249,0.282481533,1 male,32,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,yes,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,yes,yes,no,no,,,,,yes,yes,no,yes,yes,yes,no,yes,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,178269918,0.541385105,2 female,60,completed primary or less,1 poorest 20%,yes,yes,no,yes,no,no,no,,,,,,,,,,,no,,no,,4 you get it some other way,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,4 a credit card or borrowing from a formal financial institution,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,120821507,1.806114411,2 female,15,secondary,4 fourth 20%,no,no,no,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,yes,no,no,no,,,no,,,,no,no
Uganda,UGA,179435204,1.36950227,2 female,44,completed primary or less,2 second 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,yes,yes,no,yes,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,no,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,yes
Uganda,UGA,123331479,1.315681034,2 female,49,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,194025573,1.624155314,2 female,69,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,158238441,0.805356742,2 female,21,secondary,1 poorest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,191341186,0.61172317,1 male,28,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,yes,yes,no,yes,no,yes,no,no,no,,,,,,,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,no,,,,,yes,yes,no,yes,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,120987665,1.204076274,2 female,24,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,yes,no,yes,no,yes,no,no,no,,,,,,,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,144555429,0.439847535,2 female,31,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,yes,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,146250988,0.282481533,2 female,25,secondary,5 richest 20%,yes,yes,yes,yes,no,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,151583383,1.204076274,2 female,19,secondary,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,4 not at all possible,,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,164379378,0.422333724,1 male,26,secondary,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,yes,no,yes,no,yes,no,no,no,yes,3 not very possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,128536817,0.602038137,2 female,20,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,yes,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,yes,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,155030554,0.422333724,1 male,30,secondary,5 richest 20%,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,yes,no,no,yes,yes,yes,yes,no,no,no,no,no,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,208666367,0.282481533,1 male,17,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,no,no,no,,,,,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,173673391,0.602038137,2 female,24,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,4 not at all possible,,yes,yes,no,no,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,180033723,0.422333724,1 male,31,completed primary or less,5 richest 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,yes,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,(dk),no,no,no,4 not at all possible,,yes,yes,no,no,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,122762750,1.689334898,1 male,30,secondary,5 richest 20%,yes,no,yes,no,,,no,,yes,no,no,no,no,no,no,no,yes,,,,,,,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,yes,yes,no,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,133813516,1.435557938,1 male,75,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,166512064,1.806114411,2 female,15,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,145881598,0.328920258,2 female,52,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,175667730,0.907856459,1 male,35,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,206809929,0.282481533,1 male,21,secondary,5 richest 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,1 very possible,1 savings,no,,,,,no,,,,,no,,,,yes,no,yes,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,148855277,0.328920258,2 female,48,completed primary or less,5 richest 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,no
Uganda,UGA,204693563,1.435557938,1 male,69,completed primary or less,3 middle 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,no,no,yes,no,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,154587508,0.945504474,2 female,36,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,129518762,0.63164668,1 male,50,completed primary or less,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,2 somewhat possible,1 savings,no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,111194319,0.282481533,1 male,27,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,111278021,1.829798984,1 male,50,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Uganda,UGA,117249370,0.879695071,2 female,30,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,209727719,0.422333724,1 male,25,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,192454630,1.204076274,2 female,22,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,1 savings,no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,148820972,1.435557938,1 male,56,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,no,no,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,125045884,2.312264938,1 male,15,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,yes,yes,yes,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,159665975,0.439847535,2 female,32,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,yes,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,200405844,0.472752237,2 female,40,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,no,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,162755187,1.274181593,2 female,30,completed primary or less,1 poorest 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,1 very possible,1 savings,no,,,,,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,129644110,0.684751135,2 female,40,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,114865831,0.844667449,1 male,28,secondary,3 middle 20%,no,no,no,no,,,no,,yes,yes,yes,yes,no,yes,no,yes,yes,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,no,no,no,no,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,208863051,1.759390142,2 female,29,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,no,no,no,yes,yes
Uganda,UGA,190267375,2.312264938,1 male,19,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,149686651,0.657485774,1 male,40,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,113603269,1.372349238,1 male,46,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,199133951,0.684751135,2 female,38,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,yes,yes,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,169758009,0.282481533,1 male,50,secondary,3 middle 20%,no,no,no,no,,,no,,yes,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,139475802,2.312264938,1 male,15,secondary,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,yes,no,yes,,,,,,,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,3 not very possible,6 some other source,no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,154992363,0.422333724,1 male,32,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,yes,yes,no,1 very possible,6 some other source,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,yes,no,no,no,,,no,,,,yes,yes
Uganda,UGA,140075569,0.282481533,1 male,25,secondary,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,139346845,0.578066235,1 male,20,secondary,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,126480111,2.312264938,1 male,16,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,198585854,0.907856459,1 male,40,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,174409348,0.637090796,2 female,32,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,yes,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,yes,yes,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,206094519,0.879695071,2 female,28,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,yes,yes,no,no,yes,yes,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,157899983,0.519828279,1 male,65,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,152332524,1.806114411,2 female,24,secondary,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,136483877,0.358889485,1 male,63,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,205083822,1.319542606,2 female,26,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,128783725,1.911272389,2 female,33,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,3 not very possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,135293808,2.312264938,1 male,19,completed primary or less,3 middle 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,yes,no,no,no,yes,yes,no,no,yes,no,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,yes,no,yes,yes,no,yes,no,1 all of the money right away,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,160543609,1.204076274,2 female,15,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5 (dk),,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,150688022,1.689334898,1 male,30,secondary,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,165166136,0.439847535,2 female,27,secondary,5 richest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,yes,yes,yes,no,no,no,no,4 not at all possible,,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,179840562,0.844667449,1 male,28,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,no,no,yes,yes,no,no,no,yes,yes,no,no,yes,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,no,no,yes,no,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,yes,1 all of the money right away,4 (dk),no,,,,,,no,,,,yes,yes
